"Reporting Area","Current MMWR Year","MMWR WEEK","Label","Current week","Current week, flag","Previous 52 week Max","Previous 52 weeks Max, flag","Cumulative YTD Current MMWR Year","Cumulative YTD Current MMWR Year, flag","Cumulative YTD Previous MMWR Year","Cumulative YTD Previous MMWR Year, flag","LOCATION1","LOCATION2","sort_order","geocode"
"WEST NORTH CENTRAL","2022","37","Cyclosporiasis","1","-","9","-","70","-","349","-",,"WEST NORTH CENTRAL","20223701560",
"IOWA","2022","37","Cyclosporiasis",,"-","4","-","26","-","84","-","IOWA",,"20223701561","POINT (-93.500061 42.074659)"
"KANSAS","2022","37","Cyclosporiasis",,"-","5","-","15","-","69","-","KANSAS",,"20223701562","POINT (-98.38018 38.484729)"
"MINNESOTA","2022","37","Cyclosporiasis",,"-","1","-",,"-","63","-","MINNESOTA",,"20223701563","POINT (-94.198308 46.349153)"
"MISSOURI","2022","37","Cyclosporiasis",,"-","4","-","16","-","79","-","MISSOURI",,"20223701564","POINT (-92.477244 38.3675)"
"NEBRASKA","2022","37","Cyclosporiasis","1","-","3","-","12","-","29","-","NEBRASKA",,"20223701565","POINT (-99.810595 41.527099)"
"NORTH DAKOTA","2022","37","Cyclosporiasis",,"-","0","-",,"-","9","-","NORTH DAKOTA",,"20223701566","POINT (-100.46931 47.446305)"
"SOUTH DAKOTA","2022","37","Cyclosporiasis",,"-","1","-","1","-","16","-","SOUTH DAKOTA",,"20223701567","POINT (-100.230491 44.43614)"
"SOUTH ATLANTIC","2022","37","Cyclosporiasis","2","-","119","-","779","-","518","-",,"SOUTH ATLANTIC","20223701568",
"DELAWARE","2022","37","Cyclosporiasis",,"-","2","-","3","-","4","-","DELAWARE",,"20223701569","POINT (-75.452394 38.994926)"
"DISTRICT OF COLUMBIA","2022","37","Cyclosporiasis",,"-","0","-",,"-",,"-","DISTRICT OF COLUMBIA",,"20223701570","POINT (-77.016275 38.904785)"
"FLORIDA","2022","37","Cyclosporiasis","1","-","74","-","457","-","236","-","FLORIDA",,"20223701571","POINT (-82.420978 28.260731)"
"GEORGIA","2022","37","Cyclosporiasis",,"-","39","-","171","-","68","-","GEORGIA",,"20223701572","POINT (-83.426574 32.638481)"
"MARYLAND","2022","37","Cyclosporiasis","1","-","5","-","37","-","40","-","MARYLAND",,"20223701573","POINT (-76.687282 38.946466)"
"NORTH CAROLINA","2022","37","Cyclosporiasis",,"-","1","-",,"-","102","-","NORTH CAROLINA",,"20223701574","POINT (-79.130883 35.52603)"
"SOUTH CAROLINA","2022","37","Cyclosporiasis",,"-","14","-","60","-","26","-","SOUTH CAROLINA",,"20223701575","POINT (-80.864614 33.878572)"
"VIRGINIA","2022","37","Cyclosporiasis",,"-","11","-","50","-","33","-","VIRGINIA",,"20223701576","POINT (-78.666382 37.510861)"
"WEST VIRGINIA","2022","37","Cyclosporiasis",,"-","1","-","1","-","9","-","WEST VIRGINIA",,"20223701577","POINT (-80.613729 38.642579)"
"EAST SOUTH CENTRAL","2022","37","Cyclosporiasis",,"-","7","-","23","-","51","-",,"EAST SOUTH CENTRAL","20223701578",
"ALABAMA","2022","37","Cyclosporiasis",,"-","0","-",,"-","6","-","ALABAMA",,"20223701579","POINT (-86.844516 32.756889)"
"KENTUCKY","2022","37","Cyclosporiasis",,"N",,"NC",,"N",,"N","KENTUCKY",,"20223701580","POINT (-85.290484 37.526683)"
"MISSISSIPPI","2022","37","Cyclosporiasis",,"N",,"NC",,"N",,"N","MISSISSIPPI",,"20223701581","POINT (-89.65344 32.713378)"
"TENNESSEE","2022","37","Cyclosporiasis",,"-","7","-","23","-","45","-","TENNESSEE",,"20223701582","POINT (-86.343226 35.842998)"
"WEST SOUTH CENTRAL","2022","37","Cyclosporiasis","6","-","67","-","501","-","264","-",,"WEST SOUTH CENTRAL","20223701583",
"ARKANSAS","2022","37","Cyclosporiasis",,"-","2","-","8","-","13","-","ARKANSAS",,"20223701584","POINT (-92.439162 34.899825)"
"LOUISIANA","2022","37","Cyclosporiasis",,"-","8","-","43","-","27","-","LOUISIANA",,"20223701585","POINT (-91.840238 30.921314)"
"OKLAHOMA","2022","37","Cyclosporiasis",,"N",,"NC",,"N",,"N","OKLAHOMA",,"20223701586","POINT (-97.508297 35.583449)"
"TEXAS","2022","37","Cyclosporiasis","6","-","63","-","450","-","224","-","TEXAS",,"20223701587","POINT (-99.317341 31.447238)"
"MOUNTAIN","2022","37","Cyclosporiasis",,"-","13","-","117","-","172","-",,"MOUNTAIN","20223701588",
"ARIZONA","2022","37","Cyclosporiasis",,"-","3","-","12","-","21","-","ARIZONA",,"20223701589","POINT (-111.664616 34.293239)"
"COLORADO","2022","37","Cyclosporiasis",,"-","10","-","82","-","117","-","COLORADO",,"20223701590","POINT (-105.547832 38.998552)"
"IDAHO","2022","37","Cyclosporiasis",,"N",,"NC",,"N",,"N","IDAHO",,"20223701591","POINT (-114.659366 44.389073)"
"MONTANA","2022","37","Cyclosporiasis",,"-","1","-","3","-","4","-","MONTANA",,"20223701592","POINT (-109.645127 47.033521)"
"NEVADA","2022","37","Cyclosporiasis",,"N",,"NC",,"N",,"N","NEVADA",,"20223701593","POINT (-114.916992 39.283294)"
"NEW MEXICO","2022","37","Cyclosporiasis",,"-","1","-","2","-","5","-","NEW MEXICO",,"20223701594","POINT (-106.108388 34.421369)"
"UTAH","2022","37","Cyclosporiasis",,"-","3","-","18","-","23","-","UTAH",,"20223701595","POINT (-111.678222 39.323779)"
"WYOMING","2022","37","Cyclosporiasis",,"-","1","-",,"-","2","-","WYOMING",,"20223701596","POINT (-107.55145 42.999627)"
"PACIFIC","2022","37","Cyclosporiasis",,"-","15","-","114","-","80","-",,"PACIFIC","20223701597",
"ALASKA","2022","37","Cyclosporiasis",,"-","1","-","2","-",,"-","ALASKA",,"20223701598","POINT (-151.631889 63.631126)"
"CALIFORNIA","2022","37","Cyclosporiasis",,"-","13","-","102","-","66","-","CALIFORNIA",,"20223701599","POINT (-119.662127 37.211164)"
"HAWAII","2022","37","Cyclosporiasis",,"-","1","-","1","-",,"-","HAWAII",,"20223701600","POINT (-157.854309 21.361013)"
"OREGON","2022","37","Cyclosporiasis",,"-","2","-","8","-","14","-","OREGON",,"20223701601","POINT (-120.605279 43.940449)"
"WASHINGTON","2022","37","Cyclosporiasis",,"-","1","-","1","-",,"-","WASHINGTON",,"20223701602","POINT (-120.592492 47.411715)"
"US TERRITORIES","2022","37","Cyclosporiasis",,"-","0","-",,"-","1","-",,"US TERRITORIES","20223701603",
"AMERICAN SAMOA","2022","37","Cyclosporiasis",,"N",,"NC",,"N",,"N","AMERICAN SAMOA",,"20223701604",
"NORTHERN MARIANA ISLANDS","2022","37","Cyclosporiasis",,"-","0","-",,"-",,"-","NORTHERN MARIANA ISLANDS",,"20223701605","POINT (145.725693 15.1834)"
"GUAM","2022","37","Cyclosporiasis",,"-","0","-",,"-",,"-","GUAM",,"20223701606","POINT (144.653198 13.3532)"
"PUERTO RICO","2022","37","Cyclosporiasis",,"-","0","-",,"-","1","-","PUERTO RICO",,"20223701607","POINT (-66.414655 18.215692)"
"U.S. VIRGIN ISLANDS","2022","37","Cyclosporiasis",,"-","0","-",,"-",,"-","U.S. VIRGIN ISLANDS",,"20223701608",
"NON-US RESIDENTS","2022","37","Cyclosporiasis",,"-","0","-",,"-","2","-",,"NON-US RESIDENTS","20223701609",
"TOTAL","2022","37","Cyclosporiasis","10","-","241","-","2,115","-","2,161","-",,"TOTAL","20223701610",
"US RESIDENTS","2022","38","Cyclosporiasis","10","-","252","-","2,176","-","2,184","-",,"US RESIDENTS","20223801541",
"NEW ENGLAND","2022","38","Cyclosporiasis",,"-","9","-","61","-","72","-",,"NEW ENGLAND","20223801542",
"CONNECTICUT","2022","38","Cyclosporiasis",,"-","3","-","18","-","27","-","CONNECTICUT",,"20223801543","POINT (-72.738288 41.575155)"
"MAINE","2022","38","Cyclosporiasis",,"-","1","-","1","-","2","-","MAINE",,"20223801544","POINT (-69.06137 45.117911)"
"MASSACHUSETTS","2022","38","Cyclosporiasis",,"-","6","-","37","-","35","-","MASSACHUSETTS",,"20223801545","POINT (-71.481104 42.151077)"
"NEW HAMPSHIRE","2022","38","Cyclosporiasis",,"-","1","-","2","-","5","-","NEW HAMPSHIRE",,"20223801546","POINT (-71.57139 43.680429)"
"RHODE ISLAND","2022","38","Cyclosporiasis",,"-","2","-","2","-","3","-","RHODE ISLAND",,"20223801547","POINT (-71.534637 41.572574)"
"VERMONT","2022","38","Cyclosporiasis",,"-","1","-","1","-",,"-","VERMONT",,"20223801548","POINT (-72.662695 44.075252)"
"MIDDLE ATLANTIC","2022","38","Cyclosporiasis",,"-","18","-","170","-","316","-",,"MIDDLE ATLANTIC","20223801549",
"NEW JERSEY","2022","38","Cyclosporiasis",,"-","1","-","2","-","78","-","NEW JERSEY",,"20223801550","POINT (-74.655514 40.110253)"
"NEW YORK","2022","38","Cyclosporiasis",,"-","1","-","3","-","129","-","NEW YORK",,"20223801551","POINT (-75.59655 42.921241)"
"NEW YORK CITY","2022","38","Cyclosporiasis",,"-","18","-","165","-","109","-","NEW YORK CITY",,"20223801552",
"PENNSYLVANIA","2022","38","Cyclosporiasis",,"N",,"NC",,"N",,"N","PENNSYLVANIA",,"20223801553","POINT (-77.838886 40.896694)"
"EAST NORTH CENTRAL","2022","38","Cyclosporiasis",,"-","36","-","297","-","336","-",,"EAST NORTH CENTRAL","20223801554",
"ILLINOIS","2022","38","Cyclosporiasis",,"-","29","-","180","-","123","-","ILLINOIS",,"20223801555","POINT (-89.148632 40.124144)"
"INDIANA","2022","38","Cyclosporiasis",,"-","2","-","13","-","17","-","INDIANA",,"20223801556","POINT (-86.2818 39.919991)"
"MICHIGAN","2022","38","Cyclosporiasis",,"-","5","-","26","-","32","-","MICHIGAN",,"20223801557","POINT (-85.730977 44.874798)"
"OHIO","2022","38","Cyclosporiasis",,"-","7","-","25","-","69","-","OHIO",,"20223801558","POINT (-82.70936 40.415534)"
"WISCONSIN","2022","38","Cyclosporiasis",,"-","9","-","53","-","95","-","WISCONSIN",,"20223801559","POINT (-89.732969 44.639954)"
"WEST NORTH CENTRAL","2022","38","Cyclosporiasis",,"-","9","-","70","-","351","-",,"WEST NORTH CENTRAL","20223801560",
"IOWA","2022","38","Cyclosporiasis",,"-","4","-","26","-","85","-","IOWA",,"20223801561","POINT (-93.500061 42.074659)"
"KANSAS","2022","38","Cyclosporiasis",,"-","5","-","15","-","69","-","KANSAS",,"20223801562","POINT (-98.38018 38.484729)"
"MINNESOTA","2022","38","Cyclosporiasis",,"-","1","-",,"-","63","-","MINNESOTA",,"20223801563","POINT (-94.198308 46.349153)"
"MISSOURI","2022","38","Cyclosporiasis",,"-","4","-","16","-","79","-","MISSOURI",,"20223801564","POINT (-92.477244 38.3675)"
"NEBRASKA","2022","38","Cyclosporiasis",,"-","3","-","12","-","30","-","NEBRASKA",,"20223801565","POINT (-99.810595 41.527099)"
"NORTH DAKOTA","2022","38","Cyclosporiasis",,"-","0","-",,"-","9","-","NORTH DAKOTA",,"20223801566","POINT (-100.46931 47.446305)"
"SOUTH DAKOTA","2022","38","Cyclosporiasis",,"-","1","-","1","-","16","-","SOUTH DAKOTA",,"20223801567","POINT (-100.230491 44.43614)"
"SOUTH ATLANTIC","2022","38","Cyclosporiasis","2","-","119","-","794","-","526","-",,"SOUTH ATLANTIC","20223801568",
"DELAWARE","2022","38","Cyclosporiasis",,"-","2","-","3","-","4","-","DELAWARE",,"20223801569","POINT (-75.452394 38.994926)"
"DISTRICT OF COLUMBIA","2022","38","Cyclosporiasis",,"-","0","-",,"-",,"-","DISTRICT OF COLUMBIA",,"20223801570","POINT (-77.016275 38.904785)"
"FLORIDA","2022","38","Cyclosporiasis","2","-","74","-","470","-","241","-","FLORIDA",,"20223801571","POINT (-82.420978 28.260731)"
"GEORGIA","2022","38","Cyclosporiasis",,"-","39","-","173","-","68","-","GEORGIA",,"20223801572","POINT (-83.426574 32.638481)"
"MARYLAND","2022","38","Cyclosporiasis",,"-","5","-","37","-","42","-","MARYLAND",,"20223801573","POINT (-76.687282 38.946466)"
"NORTH CAROLINA","2022","38","Cyclosporiasis",,"-","1","-",,"-","103","-","NORTH CAROLINA",,"20223801574","POINT (-79.130883 35.52603)"
"SOUTH CAROLINA","2022","38","Cyclosporiasis",,"-","14","-","60","-","26","-","SOUTH CAROLINA",,"20223801575","POINT (-80.864614 33.878572)"
"VIRGINIA","2022","38","Cyclosporiasis",,"-","11","-","50","-","33","-","VIRGINIA",,"20223801576","POINT (-78.666382 37.510861)"
"WEST VIRGINIA","2022","38","Cyclosporiasis",,"-","1","-","1","-","9","-","WEST VIRGINIA",,"20223801577","POINT (-80.613729 38.642579)"
"EAST SOUTH CENTRAL","2022","38","Cyclosporiasis",,"-","7","-","23","-","51","-",,"EAST SOUTH CENTRAL","20223801578",
"ALABAMA","2022","38","Cyclosporiasis",,"-","0","-",,"-","6","-","ALABAMA",,"20223801579","POINT (-86.844516 32.756889)"
"KENTUCKY","2022","38","Cyclosporiasis",,"N",,"NC",,"N",,"N","KENTUCKY",,"20223801580","POINT (-85.290484 37.526683)"
"MISSISSIPPI","2022","38","Cyclosporiasis",,"N",,"NC",,"N",,"N","MISSISSIPPI",,"20223801581","POINT (-89.65344 32.713378)"
"TENNESSEE","2022","38","Cyclosporiasis",,"-","7","-","23","-","45","-","TENNESSEE",,"20223801582","POINT (-86.343226 35.842998)"
"WEST SOUTH CENTRAL","2022","38","Cyclosporiasis","6","-","67","-","523","-","279","-",,"WEST SOUTH CENTRAL","20223801583",
"ARKANSAS","2022","38","Cyclosporiasis",,"-","2","-","8","-","13","-","ARKANSAS",,"20223801584","POINT (-92.439162 34.899825)"
"LOUISIANA","2022","38","Cyclosporiasis","1","-","13","-","57","-","27","-","LOUISIANA",,"20223801585","POINT (-91.840238 30.921314)"
"OKLAHOMA","2022","38","Cyclosporiasis",,"N",,"NC",,"N",,"N","OKLAHOMA",,"20223801586","POINT (-97.508297 35.583449)"
"TEXAS","2022","38","Cyclosporiasis","5","-","63","-","458","-","239","-","TEXAS",,"20223801587","POINT (-99.317341 31.447238)"
"MOUNTAIN","2022","38","Cyclosporiasis","2","-","13","-","120","-","172","-",,"MOUNTAIN","20223801588",
"ARIZONA","2022","38","Cyclosporiasis",,"-","3","-","12","-","21","-","ARIZONA",,"20223801589","POINT (-111.664616 34.293239)"
"COLORADO","2022","38","Cyclosporiasis","1","-","10","-","84","-","117","-","COLORADO",,"20223801590","POINT (-105.547832 38.998552)"
"IDAHO","2022","38","Cyclosporiasis",,"N",,"NC",,"N",,"N","IDAHO",,"20223801591","POINT (-114.659366 44.389073)"
"MONTANA","2022","38","Cyclosporiasis","1","-","1","-","4","-","4","-","MONTANA",,"20223801592","POINT (-109.645127 47.033521)"
"NEVADA","2022","38","Cyclosporiasis",,"N",,"NC",,"N",,"N","NEVADA",,"20223801593","POINT (-114.916992 39.283294)"
"NEW MEXICO","2022","38","Cyclosporiasis",,"-","1","-","2","-","5","-","NEW MEXICO",,"20223801594","POINT (-106.108388 34.421369)"
"UTAH","2022","38","Cyclosporiasis",,"-","3","-","18","-","23","-","UTAH",,"20223801595","POINT (-111.678222 39.323779)"
"WYOMING","2022","38","Cyclosporiasis",,"-","1","-",,"-","2","-","WYOMING",,"20223801596","POINT (-107.55145 42.999627)"
"PACIFIC","2022","38","Cyclosporiasis",,"-","15","-","118","-","81","-",,"PACIFIC","20223801597",
"ALASKA","2022","38","Cyclosporiasis",,"-","1","-","2","-",,"-","ALASKA",,"20223801598","POINT (-151.631889 63.631126)"
"CALIFORNIA","2022","38","Cyclosporiasis",,"-","13","-","106","-","67","-","CALIFORNIA",,"20223801599","POINT (-119.662127 37.211164)"
"HAWAII","2022","38","Cyclosporiasis",,"-","1","-","1","-",,"-","HAWAII",,"20223801600","POINT (-157.854309 21.361013)"
"OREGON","2022","38","Cyclosporiasis",,"-","2","-","8","-","14","-","OREGON",,"20223801601","POINT (-120.605279 43.940449)"
"WASHINGTON","2022","38","Cyclosporiasis",,"-","1","-","1","-",,"-","WASHINGTON",,"20223801602","POINT (-120.592492 47.411715)"
"US TERRITORIES","2022","38","Cyclosporiasis",,"-","0","-",,"-","1","-",,"US TERRITORIES","20223801603",
"AMERICAN SAMOA","2022","38","Cyclosporiasis",,"N",,"NC",,"N",,"N","AMERICAN SAMOA",,"20223801604",
